      0.00     -1.16  0 2-142-10  
      2.95     -0.16  0 2-142-10  
      5.75     -6.16  0 2-142-10  
 
      0.00      0.00  0 2-142-10  
      2.95      1.00  0 2-142-10  
      5.75     -5.00  0 2-142-10  
 
      0.00      0.00  0 2-142-10  
      2.95      1.00  0 2-142-10  
      5.75     -5.00  0 2-142-10  
 
