2-065-00  Frankenmarkt, Kirche    47.9860 13.4233  536213 685294  6 299 970416 P  45927   
2-065-01  St.Georgen im Attergau  47.9343 13.4913  542019 677824  4     970416 T  38  65B1
2-066-00  Gmunden, Kirche         47.9202 13.8005  441253 704704 10     850801 P  56354A  
2-067-00  Scharnstein, Kirche     47.9039 13.9626  517239 688704 11     850325 S2-067-00  
2-068-00  Klaus a.d.Phyrnbahn, Ba 47.8336 14.1562  477604 690719  8     850730 P  47988   
2-069-00  Reichraming, Kirche     47.8916 14.4599  356676 733371  8     851107 P  19100B  
2-069-01  Reichraming, Bhf.       47.8921 14.4736  359370 730611 15     851107 P  19100A  
2-070-00  Waidhofen an der Ybbs,  47.9633 14.7746  359288 742501  4     000929 P  30943A  
2-070-01  Waidhofen an der Ybbs,  47.9601 14.7796  362007 740689  4     960828 P  30944A  
3-070-98  Weyer Markt, Kapelle    47.8578 14.6647  398844 717033  3     000929 P  61215   
0-071-00  Göstling - Kirchturm (A 47.8085 14.9312  532300 681843  2 234 140808 S0-071-00  
0-071-01  Göstling - Volksschule  47.8087 14.9311  529019 682272  2 182 140812 S0-071-01  
1-071-00  Göstling - Nepomuk; Hoc 47.8084 14.9364  528865 683147  3 281 130621 N4620017A  
1-071-01  Göstling - Kirche, Haup 47.8084 14.9313  532324 681922  3 250 140811 N4620019A  
1-071-02  Göstling - Rathaus      47.8085 14.9320  530119 682535  3 280 140808 N4620019   
3-071-69  Ybbsitz, Bahnhof        47.9479 14.8916  410025 730102  9     870616 P  30969   
2-072-00  St. Anton an der Jeßnit 47.9610 15.2082  399989 747245  4     970505 P  31586   
2-072-01  Lassingrotte            47.8695 15.3277  811634 656334 17     860828 P  50912   
2-072-02  Kienberg - Bahnhof      47.9435 15.1156  392006 738472  4     970505 P  26130A  
2-072-03  Kienberg - Bahnhof, HM  47.9435 15.1156  393642 737969  4     970505 P  26130   
2-073-00  Türnitz - Kirche        47.9317 15.4932  466156 742208  7     970505 P  50824   
2-073-01  Türnitz - Bahnhof       47.9304 15.4965  458876 742795 18     970505 P  50823   
1-074-00  Rohr im Gebirge - Rot-K 47.8957 15.7373  675384 711442  3     850424 P  64069   
1-074-01  Rohr im Gebirge - Kirch 47.8958 15.7350  683515 709721  3     820914 P  64070   
1-074-02  Rohr im Gebirge - Volks 47.8964 15.7341  674637 711314  3     820914 P  64071   
0-075-00  TRFB Trafelberg-Conrad  47.9288 15.8609 1043817 647929  6 275 151120 P  63936   
0-075-01  TRFB Trafelberg-Conrad  47.9288 15.8610 1043818 647853  9 284 030922 P  63933   
0-075-02  TRFB Trafelberg-Conrad  47.9288 15.8609 1043816 648020  4 276 070718 P  63939   
0-075-03  TRFB Trafelberg-Conrad  47.9288 15.8609 1043821 647969  2 277 121122 P  63937   
0-075-04  TRFB Trafelberg-Conrad  47.9288 15.8609 1043819 647884  2 274 121122 P  63935   
1-075-00  Conrad Observatorium, B 47.9287 15.8604 1043738 648773  3 324 121122 P  63925   
1-075-01  Conrad Observatorium, B 47.9288 15.8604 1043743 648740  3 324 121122 P  63924   
1-075-02  Conrad Observatorium, E 47.9287 15.8605 1044023 648613  3 324 121122 P  63922   
1-075-03  TRFB Trafelberg-Conrad  47.9284 15.8600 1043119 648940 14 323 101115 P  63920   
1-075-04  TRFB Trafelberg-Conrad  47.9287 15.8609 1043983 647839  4 284 121122 P  63931   
1-075-05  Conrad Observatorium, E 47.9288 15.8605 1044016 648580  3 284 121122 P  63923   
1-075-10  ##Trafelberg - GMO Vorp 47.9269 15.8663 1084677 639640  5     121122 P  64349   
1-075-11  ##Trafelberg - GMO Vorp 47.9269 15.8663 1084817 639668  3     121119 P  64350   
1-075-12  Trafelberg - GMO Vorpla 47.9269 15.8664 1085099 639533  3     121119 P  64348   
1-075-13  Trafelberg - GMO Stolle 47.9309 15.8663 1087065 637214  5     121119 P  64393   
1-075-14  Trafelberg - GMO Vorpla 47.9269 15.8663 1084664 639640  3     131119 P  64349A  
1-075-15  Trafelberg - GMO Vorpla 47.9269 15.8663 1084799 639673  3     131119 P  64350A  
2-075-00  Pernitz, Kapelle        47.8979 15.9588  429631 773648  4     031014 P  58114A  
2-075-01  Gutenstein, Bahnhof     47.8773 15.9114  466986 759387  4     121122 P  58125   
0-076-00  Hirtenberg - Kirche, Ab 47.9321 16.1767  282944 813026  2 220 921218 P  55813A  
0-076-01  Tattendorf - Pfarrhausk 47.9603 16.3004  224998 810683  2 270 920611 P  58156A  
1-076-00  Hirtenberg - Kirche     47.9321 16.1767  284940 812619  3     921218 P  55813   
1-076-01  Tattendorf - Kirche     47.9606 16.3002  226796 810343  3     921217 P  58156   
2-076-00  ## Wr.Neustadt, Autobah 47.8068 16.2033  278713 773925  5     920728 P  39614B  
2-076-01  ## Wr.Neustadt, Autobah 47.8071 16.2041  277843 774167  8     850418 P  39614A  
2-076-02  Wr.Neustadt, Autobahn,  47.8077 16.1976  280589 773424  7     921217 P  39613   
3-076-07  Piesting, Kirche        47.8729 16.1328  349013 787491  9     870611 P  58061   
0-077-00  FZ-Seibersdorf, Dosimet 47.9792 16.5116  183544 829670  3 300 920804 S0-077-00  
0-077-01  Unterwaltersdorf - Schu 47.9669 16.4322  194388 822600  2 253 920610 P  32490A  
0-077-02  Ebreichsdorf - Kirche   47.9611 16.4011  202407 818016  3 293 921217 P  58181A  
1-077-00  FZ-Seibersdorf          47.9784 16.5097  184915 829412  3     920804 P  58210   
1-077-01  Unterwaltersdorf - Schu 47.9667 16.4320  196622 822112  4     920728 P  32490   
1-077-02  Ebreichsdorf, Kirche    47.9611 16.4010  202745 817942  3 293 920728 P  58181   
1-077-10  Hof, Kirche             47.9447 16.5786  215968 837965  3     990527 P  58238   
1-077-12  Unterwaltersdorf, Kirch 47.9595 16.4317  199250 823574  8     900829 P  32492A  
2-077-00  ## Zemendorf, Volksschu 47.7664 16.4555  201106 800796  4     920520 P  39221A  
2-077-01  Zemendorf, Volksschule  47.7663 16.4552  201710 800514  7     990527 P  39221   
2-077-02  Zemendorf, Kirche       47.7622 16.4534  198498 800709 12     850418 P  49838   
2-077-03  Stöttera                47.7685 16.4626  193658 803597  4     990527 P  39223   
0-078-00  Kaisereiche - Warte, Ab 47.9268 16.6160  442970 795423  2 383 010920 P  58252   
1-078-00  Kaisereiche, Warte      47.9268 16.6159  442998 795404  3 383 920806 P  58251   
2-078-00  ## Donnerskirchen, Kirc 47.8996 16.6429  193089 841086  4     920514 P  37303A  
2-078-01  ## Donnerskirchen, Bahn 47.8894 16.6616  126360 851558  5     860520 P  37306   
2-078-02  Donnerskirchen, Kirche  47.8996 16.6429  193084 841089  4     920514 P  37303B  
2-078-03  Donnerskirchen, Bahnhof 47.8894 16.6616  126330 851567  5     860520 P  37306A  
2-079-00  Nickelsdorf, evang. Kir 47.9392 17.0770  130491 845827  4     860610 P  39024   
2-079-01  Nickelsdorf, kath. Kirc 47.9415 17.0696  144435 843108  4 264 140422 P  39022   
2-079-10  Frauenkirchen           47.8363 16.9299  125700 843590  4     140422 P  39109   
0-082-10  Bregenz - Landhaus, Abs 47.5014  9.7453  398595 650101  3 224 901015 P  40887B  
0-082-20  Pfänder - Moos          47.5168  9.7863 1010520 528050  3 334 150121 P  60642B  
1-082-10  Bregenz - Landhaus, Gar 47.5014  9.7454  398682 650190  3 223 961029 P  40887A  
1-082-11  Bregenz - Theater       47.5051  9.7476  398500 650480  3     990629 P  40918   
1-082-12  Bregenz - Herz Jesu Kir 47.5028  9.7503  413793 647445  3     961029 P  40919A  
1-082-20  Pfänder - Moos          47.5168  9.7863 1010481 528041  3 334 060828 P  60642A  
2-082-00  Hörbranz - Kirche       47.5561  9.7525  426372 655131  4     990629 P  32804A  
2-082-01  Hörbranz - Kirche, TB   47.5561  9.7531  428227 654645  8 282 901016 P  32804   
2-082-20  Pfänder - Moos, GPS-Pfe 47.5160  9.7846 1042576 519230  4     060825 P  60645   
2-082-21  Pfänder - Moos, bei GPS 47.5160  9.7849 1041919 519198  8     060825 P  60644   
2-083-00  Langen / Zoll           47.5302  9.8636  590879 618641 15     851018 P  38756   
2-084-00  ## Schattwald, Zoll ##v 47.5168 10.4564 1064764 522564  4     880920 P  43885   
2-084-01  ## Schattwald, Schule ( 47.5177 10.4637 1071543 522922  6     880920 P  43884   
2-084-10  Jungholz                47.5747 10.4472 1050110 535479  7     851018 T  12  84A1
2-085-00  Pinswang, Kirche        47.5465 10.6697  824125 576830 13     880921 P  45156   
2-085-01  Vils, Kirche            47.5504 10.6312  826775 571912  5     880921 P  45107   
2-085-10  Pinswang, Zoll          47.5570 10.6873  807192 577843  4     880921 P  45096   
2-085-11  Vils, Zoll              47.5597 10.5945  834019 573271  5     880921 P  45119   
2-086-00  Ammerwald, Zoll         47.5334 10.8619 1103440 513239 11     880922 P  54410   
2-086-01  ## Hotel Ammerwald ##ve 47.5255 10.8440 1078930 516324 19     880922 P  54404   
2-088-00  Achenkirch, Ghf. Post   47.5277 11.7081  915205 544838 16     840601 P  54520   
2-088-01  Achenkirch              47.5282 11.7081  917858 544950  5     830510 P  54521A  
2-089-00  Landl, Kirche           47.5890 12.0352  685278 596009  9     870519 P  62887   
2-089-01  Hinterthiersee, Kirche  47.5852 12.0657  862734 565637 12     870519 P  62917   
2-090-00  Kufstein - Rathaus      47.5835 12.1706  492989 635371  6     901002 P  41427   
2-090-01  ## Kufstein, Bhf. ##ver 47.5843 12.1665  482550 636936  4     810507 S2-090-01  
2-090-02  ## Kufstein, Sportplatz 47.5872 12.1689  482000 636752  4     830509 S2-090-02  
2-090-03  Kufstein - Stadtmauer   47.5840 12.1690  483730 636961  4     901002 S2-090-03  
2-090-04  Kufstein                47.5840 12.1691  484172 636790 11     901002 P  41427A  
2-090-05  Kufstein - Festungsberg 47.5797 12.1685  483082 636759  6     901002 P  41423   
2-091-00  Kössen, Kirche          47.6700 12.4055  589191 630747  4     910911 P  43767A  
2-091-01  Kössen, Kirche          47.6701 12.4057  589141 630718  8     901004 P  43767   
3-091-15  Kirchdorf in Tirol      47.5590 12.4488  641580 595348  4     901003 P  48615   
3-091-17  Griesenau, Gasthof      47.5821 12.3895  718901 590270  4     901003 P  56017   
3-091-33  ## Schwendt ##verl.##   47.6286 12.3922  670517 607556  5     901003 P  56033   
2-092-00  Lofer - Antonikapelle   47.6016 12.7039  605473 614045  4     970910 P  45291   
2-092-01  ## Weißbach - Kirche ## 47.5216 12.7551  665512 578110  9 202 970910 P  48550   
1-093-00  Grödig, St. Leonhard    47.7267 13.0457  450752 670603  3     141211 P  41870A  
1-093-01  St. Leonhard, Kirche    47.7269 13.0457  457380 669067  3     141211 P  41870   
1-093-02  Niederalm, Mauer vor de 47.7319 13.0609  442869 672233  3     991021 P  41880   
1-093-03  Niederalm, Kirche       47.7319 13.0610  442250 672359  3     991021 S1-093-03  
2-094-00  Golling, Kirche         47.5971 13.1683  483848 639774  9 292 850801 P  41791   
2-095-00  Gosau, Kirche           47.5806 13.5258  767180 574737  9     850801 N3760107A  
2-096-00  Bad Ischl, Kirche       47.7125 13.6239  468911 659971  9     851002 P  55497   
2-096-01  Bad Ischl, Bahnhof      47.7129 13.6280  467373 662218  6     851002 P  56180   
3-096-51  Bad Goisern,Trafo       47.6507 13.6131  505999 642114  6     850809 P  55551   
3-096-62  Bad Aussee Bahnhof      47.5998 13.7777  639394 606731  5     850812 P  55662   
1-097-00  Pürgg - Kirche          47.5307 14.0676  790494 570801  3 280 890706 P  55760   
1-097-01  Pürgg - Johannes Kapell 47.5312 14.0710  815178 566168  5 396 850814 P  55762   
1-097-02  Pürgg - FFW             47.5317 14.0698  800552 569431  5 258 850814 P  55757   
3-097-16  Bad Mitterndorf - Post  47.5550 13.9368  806812 575429  4     850812 P  55716   
2-098-00  Rossleithen - Bahnhof   47.7248 14.3098  588661 647490  9     890705 P  48098   
2-098-10  Liezen - VA             47.5703 14.2277  657319 610414  9 246 851104 P  40094   
2-099-00  Admont - Stiftskirche   47.5759 14.4622  639620 618421  5     850730 P  18880   
2-099-01  ## Admont, Bhf. ##verlo 47.5741 14.4693  643058 617653  5     830421 P  18882   
2-100-00  ## Hieflau, Bhf. alt ## 47.6082 14.7389  492276 643556  5     890629 P  18912A  
2-100-01  Wandau, Kapelle         47.6152 14.7482  524846 641683  6     011107 P  61809   
2-100-02  Hieflau, Bahnhof        47.6082 14.7389  492308 643580  6     011107 P  61950A  
0-101-00  ## Hochkar, Absolutpunk 47.7195 14.9176 1489940 484656  3 355 960827 S0-101-00  
0-101-10  Lassing, Ghf. Fahrnberg 47.7437 14.8940  676722 641995  2 193 130621 S0-101-10  
0-101-20  Aiblboden - Garage (ABS 47.7352 14.9089 1114065 556691  2 357 130620 S0-101-20  
0-101-30  Hochkar - Höhentraining 47.7195 14.9176 1489936 484647  2 362 140806 S0-101-30  
0-101-50  Präbichl - Straßenmeist 47.5222 14.9548 1214725 513106  8 254 011107 P  62009   
1-101-10  Lassing - ehem. Mautste 47.7469 14.9017  684755 641995  3 258 140811 T2085 101B1
1-101-11  ## Lassing - ehem. Maut 47.7474 14.8988  683490 641569  4 260 960507 T  85 101A1
1-101-12  Lassing - Kirche        47.7443 14.8946  683856 640839  3 260 131113 S1-101-12  
1-101-13  Lassing - ehem. Maut, P 47.7470 14.9025  685154 641715  3 260 131113 T3085 101B2
1-101-14  Lassing - Abzw. Hochkar 47.7474 14.8988  683429 641596  3 260 131113 T4085 101A1
1-101-20  Aiblboden - Garage; Hoc 47.7352 14.9090 1115916 556267  3 332 140811 T 135 101B1
1-101-21  Aiblboden, Fels         47.7352 14.9086 1112934 555739  3 333 130620 S1-101-21  
1-101-22  Aiblboden, KT-Stein     47.7337 14.9103 1137180 552279  3 333 130620 T2135 101A1
1-101-25  ## Hochkarstrasse, Klam 47.7386 14.9212  988380 580875 19 350 960705 T 136 101A1
1-101-30  #Hochkar - Schischulhei 47.7193 14.9176 1489799 484824  3 356 130620 T 133 101B1
1-101-31  ## Hochkar, Lift ## ver 47.7192 14.9201 1477445 487521  3 357 960826 S1-101-31  
1-101-32  Hochkar, Schutzhaus, KT 47.7197 14.9203 1490150 484849  9 357 131113 T2133 101A1
1-101-33  Hochkar - JUFA, Garage  47.7190 14.9176 1490036 484863  3 356 140806 S1-101-33  
1-101-34  Hochkar - Hochkarbahn   47.7188 14.9190 1477975 487365  3 357 131113 S1-101-34  
1-101-35  Hochkarstrasse, Schitun 47.7236 14.9154 1419870 499223  5 357 130620 T 134 101A1
1-101-36  Hochkar - Hochkarhof, G 47.7200 14.9200 1484152 486176  3 357 131113 S1-101-36  
1-101-37  Hochkar - JUFA, Eingang 47.7193 14.9177 1489877 484792  3 357 140811 S1-101-37  
1-101-38  Hochkar - JUFA, Eingang 47.7192 14.9177 1489875 484792  3 357 140811 S1-101-38  
1-101-39  Hochkarstrasse, Wasserl 47.7266 14.9122 1277000 525916  7 254 960827 S1-101-39  
1-101-50  ## Präbichl, Straßenmei 47.5222 14.9548 1214669 513115  9 254 890720 P  62008   
1-101-51  ##Präbichl - Pass##verl 47.5240 14.9485 1233651 509239  6 254 890720 P  62005   
1-101-52  Vordernberg - Almhäuser 47.5175 14.9721 1095839 535556  9     890720 P  62012   
1-101-53  Präbichl, Strassenmeist 47.5222 14.9545 1214903 512942  6     011107 P  62007   
2-101-00  Wildalpen, Kirche       47.6653 14.9868  606985 650409  5     851107 P  28263A  
2-101-10  Eisenerz                47.5454 14.8843  703123 611442 15     880509 S2-101-10  
2-102-00  Gußwerk - Kirche        47.7416 15.3105  746179 635605  5 196 960508 P  51008   
2-102-01  Gußwerk - Bahnhof       47.7423 15.3042  741226 636008  5     960508 P  51011   
2-103-00  Mürzsteg, Kirche        47.6758 15.4943  782316 633880 13     850909 P  30081   
2-104-00  Mürzzuschlag, Kirche    47.6075 15.6729  670052 667035  4 235 850909 P  42161   
2-104-alt ## Spital - Jauern ##   47.6173 15.7728  811200 645065 10     820929 SSpital    
2-105-00  Gloggnitz - Kirche      47.6759 15.9389  456006 730846  7     850410 P  39808A  
2-105-alt ## Aue bei Schottwien # 47.6602 15.8919  524600 712378  6     820929 SAue       
2-106-00  Grimmenstein - Kirche   47.6175 16.1273  405612 744685  5     850411 P  25675A  
2-106-01  Grimmenstein - Bahnhof  47.6175 16.1287  406109 744589  4 267 820915 P  25675   
2-107-00  Weppersdorf, Kirche     47.5844 16.4255  315754 776279  4 319 930514 P  49919   
2-108-00  Deutschkreuz, Kirche    47.6008 16.6258  192181 798917  6     820928 P  29778B  
2-108-10  Mörbisch, Grenze        47.7466 16.6611  144012 841225  5     990527 P  37398   
2-109-00  ## Wallern, Kirche ## v 47.7245 16.9361  120436 833225  8     920519 P  39148   
2-109-01  ## Wallern ##verloren## 47.7257 16.9369  120271 833396  6     820526 P  39146   
2-109-02  Pamhagen, Kapelle       47.7070 16.9145  121909 830720  4     140422 P  37069   
2-109-03  Pamhagen-Kapelle-Rohr   47.7069 16.9145  121127 830988  4     140422 P  37068   
2-109-04  Wallern-Glockenturm     47.7263 16.9392  121396 833162  4     140422 P  39147   
0-111-10  Koblach - Kirche (Absol 47.3354  9.6044  455942 612413  3 295 060830 P  44548J  
1-111-10  Koblach, Kirche         47.3353  9.6041  456002 612399  6 300 060830 P  44548I  
2-111-00  Dornbirn - Haselstauden 47.4307  9.7559  440757 623747  4 264 990629 P  41036   
2-111-01  ## Höchst, Zoll ##verlo 47.4577  9.6399  404198 637732  5     901015 P  40988   
2-111-10  Höchst, Kirche          47.4605  9.6390  402973 637800  9     990629 P  40985   
2-111-11  Lustenau, Kirche        47.4360  9.6570  404766 631006 11     990628 P  60955   
2-112-00  Au - Kirche             47.3243  9.9771  791106 530727  5     880712 P  56633   
2-112-01  Rehmen, Kirche          47.3223  9.9977  824254 525234  6     830513 P  56641   
3-112-70  Hopfreben               47.2851 10.0522  999035 476496 11     880712 P  56670   
3-112-86  Schröcken - Unterboden  47.2615 10.0810 1160063 448523 12     880712 P  56686   
2-113-00  Warth, Kirche           47.2595 10.1822 1495143 395584  9     181023 P  56734   
2-113-01  ## Warth - Wolfegg ##ve 47.2631 10.1735 1520359 391522  7     880712 P  56732   
2-113-10  Riezlern - Kirche, KT   47.3591 10.1867 1083750 486844 10     191009 T  20 113A1
2-113-11  Hirschegg - Kirche,  KT 47.3432 10.1689 1121579 476189 10     191009 T 113 113A1
3-113-00  Schröcken - alte Passst 47.2549 10.0940 1340252 417558 10     880712 P  56700   
3-113-90  Hägerau                 47.2503 10.3148 1124394 447491  9     880914 P  56790   
2-114-00  ## Elmen, Kirche ## ver 47.3410 10.5423  976247 501369  4     011100 P  45402A  
2-114-01  ## Häselgehr ##verloren 47.3066 10.4874 1004423 484004  8     880912 P  56840   
2-114-02  Elmen, Kirche           47.3410 10.5423  976350 501342  9     181023 P  45402B  
2-114-10  Tannheim, Kirche        47.4998 10.5169 1097502 517487  8     181108 P  43867   
2-114-11  Tannheim, Gasthaus      47.4992 10.5263 1101807 517306 10     191009 P  43864   
3-114-64  Stanzach HM             47.3838 10.5618  940743 520129  5     880922 P  45364   
3-114-89  Vorderhornbach          47.3703 10.5405  970234 512491  4     880915 P  45389   
2-115-00  ## Lechaschau, Kirche # 47.4891 10.7088  846403 561687  4     880922 P  43786   
2-115-01  ## Reutte ## verloren # 47.4842 10.7229  852330 560130  5     880919 P  43379   
2-115-02  Reutte, Pfarrkirche St. 47.4892 10.7191  853069 560365  9     181023 P  43381   
2-115-03  Reutte, BH              47.4895 10.7191  852734 560456  8     181114 P  43383   
3-115-13  Tarrenz                 47.2614 10.7611  817295 521110 11     820816 P  41513   
2-116-10  ## Telfs,Tischlerei alt 47.3054 11.0761  621034 562673  4     851023 S2-116-10  
2-116-11  Telfs, Rosengasse       47.3082 11.0753  623557 562857  6     820816 P  20381   
2-116-12  ## Telfs,Tischlerei ##v 47.3054 11.0762  621005 562674  6     930930 P  35415B  
2-116-13  Telfs, Pfarrkirche      47.3099 11.0737  636010 560508  6     181107 P  35417   
2-116-20  Biberwier               47.3841 10.8932  988984 510556  6     181107 P  41594A  
2-116-21  Ehrwald -Schanz ## verl 47.4328 10.9193  910357 532928 16     880926 P  41623   
3-116-32  Stams                   47.2806 10.9832  639792 547954  4     820816 P  36832   
3-116-41  Nassereith              47.3158 10.8388  839683 514648  7     181107 P  41541   
3-116-47  Barwies - Kirche        47.3054 10.9676  875562 525388 10     820816 P  20747A  
3-116-76  Fernpass - Ghf. Zugspit 47.3624 10.8448 1194416 471921  4     880919 P  41576   
2-117-00  Seefeld - FFW           47.3320 11.1883 1179049 469418 12     851022 P  38005   
2-117-01  Seefeld - Hl. Kreuz Kap 47.3276 11.1809 1184085 468098  4     820810 P  38116   
2-117-02  Seefeld - Sonneck       47.3292 11.1844 1179573 469398  4     820810 P  38119   
2-117-10  ## Eigenhofen ##verlore 47.2832 11.2065  637664 548814  4     851022 P  35349A  
3-117-04  ZIRL - Hunger, alter Ba 47.2719 11.2509  621008 545833 10     770511 P  35304   
3-117-19  Leutasch                47.3721 11.1437 1130889 474685  8     820816 P  38219   
0-118-00  Innsbruck - Schloss Amb 47.2565 11.4342  635000 546558  3 204 060823 S0-118-00  
1-118-00  Innsbruck - Ambras      47.2562 11.4342  638738 546250  7     181107 P  63457   
1-118-01  Innsbruck-Süd           47.2532 11.4106  618212 549609  3     060822 P  63433   
1-118-02  ## Innsbruck - Hötting  47.2721 11.3871  606623 549681 11     901023 P  35142D  
1-118-04  Innsbruck - Hötting, Ki 47.2721 11.3871  606630 549681  9     060822 P  35142E  
2-119-00  Strass im Zillertal, Ki 47.3964 11.8231  523440 584935  4 270 901024 P  34543   
2-119-01  ## Strass i.Zillertal,  47.3963 11.8227  522801 585146  4 267 901024 S2-119-01  
2-119-02  Strass im Zillertal, Ki 47.3964 11.8228  522730 585100  4     901024 S2-119-02  
2-119-10  Kolsass, Kirche         47.3008 11.6317  553735 563156  4     901024 P  34911   
2-119-11  Kolsass, Kirche         47.3008 11.6317  553300 563300  4     901024 S2-119-11  
2-119-alt ## Straß im Zillertal G 47.3964 11.8192  523976 585285200     N-alt  P  18077   
1-120-00  Wörgl - Kirche          47.4863 12.0661  513093 608965  5     851023 P  34448A  
1-120-01  Wörgl - Kirche Turmbolz 47.4864 12.0662  513815 608816  9     830509 P  34448   
1-120-02  ## Wörgl, ECL, ##verlor 47.4864 12.0663  513230 609013 15     830509 S1-120-02  
3-120-49  Kramsach, Volksschule   47.4501 11.8817  525056 598771  6     901024 P  56049   
3-120-61  Rattenberg nach Branden 47.4717 11.8710  762518 554575  9     901024 P  56061   
2-121-00  Brixen, Stiftskirche    47.4509 12.2509  794072 553559 14     851023 P  42677   
2-122-10  Mittersill - Kirche     47.2824 12.4833  786563 505750  4     991014 P  42530   
2-122-11  Mittersill - Rathaus    47.2817 12.4821  786026 505333  8     851023 P  55001   
2-122-20  ## Kitzbühel, Nepomuk-K 47.4483 12.3896  752291 564317  9     910911 P  48666A  
2-122-21  Kitzbühel, BEV-Dienstst 47.4455 12.3979  748678 563879  4     931008 P  42633A  
2-122-22  Kitzbühel, Nepomuk-Kape 47.4483 12.3896  752352 564332  7     931008 P  48666B  
3-122-93  Fieberbrunn             47.4919 12.5171  735966 579131  5     910910 P  58493   
1-123-00  Zell am See, ev. Kirche 47.3252 12.7915  794155 523941  5     851008 P  52585A  
1-123-01  Kaprun, Stiege          47.2726 12.7585  768428 509511  7     830427 P  42450A  
1-123-02  Kaprun - Kirche, TB     47.2727 12.7579  787670 506028  9     830427 T  21 123B1
1-123-03  Aufhausen - Kirche      47.2963 12.7620  800422 511302  5     830427 P  42441   
2-123-10  Bruck/Großglocknerstraß 47.2814 12.8251  760001 513225  7     170911 P  64676   
3-123-40  ## Aufhausen - Silo ##v 47.2955 12.7673  771041 516426  6     830427 P  42440   
3-123-60  ## Maishofen, Kirche, # 47.3617 12.8069  767301 538560  6     810817 P  52560   
3-123-65  ## Saalfelden - Krone # 47.4313 12.8331  729331 564611  4     910906 P  58565   
2-124-00  Lend, Bahnhof           47.2979 13.0561  636260 539109  5     080723 P  40603   
2-124-01  Lend                    47.2979 13.0505  641313 538574  7     851007 P  40605   
3-124-92  Dientenbach             47.3624 12.9987  975040 500533  5     080723 P  63792   
2-125-00  Bischofshofen, Kirche   47.4155 13.2177  556597 591945 10     851105 P  40512   
2-125-01  Bischofshofen           47.4191 13.2192  546680 593627 21     851105 P  40510   
2-126-00  Radstadt - Kirche       47.3859 13.4649  858118 533223  7     850820 P  40392   
2-126-01  Radstadt - Post         47.3850 13.4611  855264 533837  5     890705 P  40394   
3-126-22  Untertauern - Lackengut 47.3230 13.5103  939106 498302  4     850820 P  45722   
2-127-00  Schladming, evang. Kirc 47.3910 13.6894  749731 551060  5 214 850731 P  40310   
2-127-01  ## Schladming, alt ## v 47.3924 13.6909  742670 552332  8     830420 S2-127-01  
2-128-00  ##Stein an der Enns, Au 47.4372 13.9451  686405 582906  5     850731 P  40235L  
2-129-00  Donnersbachwald - Kirch 47.3845 14.1164  975972 526294 10     890706 N1850087A  
3-129-17  Donnersbach             47.4672 14.1288  682455 582663  3     890706 N1850117   
3-129-33  Schöttlkapelle          47.2605 14.2705 1216410 483264  7     950725 N1850033   
3-129-81  Donnersbach - Meng      47.3566 14.1551 1065954 510556  3     890706 N1850081A  
2-130-00  St.Johann am Tauern, Ka 47.3305 14.4729 1002570 524777  6     851104 S47398G    
2-130-01  St.Johann am Tauern, Ki 47.3574 14.4700 1056778 514628  5     850822 P  47407   
2-131-00  Wald am Schoberpass, Ki 47.4493 14.6763  840750 564670  5     851104 S39937G    
2-131-01  Wald am Schoberpass     47.4506 14.6748  849796 563455  9     851104 P  39941   
0-132-10  Trofaiach, Kirche, Abso 47.4259 15.0098  654776 616485  4 249 890719 S0-132-10  
1-132-10  Trofaiach - Kirche, Sch 47.4259 15.0098  655075 616464  9 250 011108 P  62053   
1-132-11  Vordernberg Kirche      47.4927 14.9935  841126 578944  6     890720 P  62026   
1-132-12  Hafning, Bahnhof        47.4414 14.9981  693824 613687  5     890720 P  62046   
1-132-13  St. Peter-Freienstein,  47.3966 15.0304  609476 630327  4     890720 P  62065   
1-132-14  Trofaiach, Gedenkstätte 47.4281 15.0089  658765 615885  7     890720 S1-132-14  
2-132-00  St. Michael / Brunn, Ki 47.3409 15.0034  591295 629539  9     011109 P  39390A  
2-132-01  St. Michael, Bahnhof    47.3468 15.0105  594648 630721 15     921005 P  39823   
2-132-11  Vordernberg Gemeindeamt 47.4881 14.9943  821226 583196  7     880509 P  62028   
0-133-10  Leoben, Montanuniversit 47.3862 15.0940  536577 648188  2 265 011109 P  39349B  
1-133-10  Leoben, Montanuniversit 47.3858 15.0939  540064 647555  3     900428 P  39349A  
1-133-11  Leoben, St. Jakob       47.3775 15.0983  546882 646997  5     890721 P  39339A  
2-133-00  Kapfenberg, Kirche Hl.  47.4477 15.3074  506691 665718  4     960513 P  42283A  
2-133-01  Kapfenberg, Kirche St.  47.4408 15.2873  501420 666330 11     960513 P  42293   
2-133-20  Brücklwirt              47.3905 15.1408  529105 650521  5     011108 P  39324   
2-134-00  Schrems bei Frohnleiten 47.2797 15.3650  492822 675794  7     870702 P  29791A  
2-134-01  Passail, Feuerwehr      47.2813 15.5185  648780 666334  4     940802 P  29830A  
3-134-30  Fladnitz, Feuerwehr     47.2867 15.4776  700486 650945  4     940802 P  59730   
3-134-92  Schmied in der Weiz     47.3103 15.5641  718409 648805  4     870702 N6130092   
2-135-00  ## Birkfeld, Kapelle ## 47.3552 15.6968  621990 671471  6     850909 P  25868A  
1-136-00  ## Dechantskirchen, alt 47.4156 16.0208  530469 711948  4     850411 P  25723A  
1-136-01  Dechantskirchen         47.4156 16.0208  530577 711901  7     971001 P  25723B  
